成交時間,新倉時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額,UUID
2022-02-24 09:04:03,2022-02-24 09:03:25,小型期03,2,17814,17792,-2356,7d45df132aef46b1
2022-02-24 09:01:47,2022-02-24 09:00:49,小型期03,2,17790,17810,-2156,092a0593d3984f4c
2022-02-24 08:58:03,2022-02-24 08:55:39,小型期03,2,17780,17800,-2156,80d8630bd2a7488a
2022-02-22 15:40:51,2022-02-22 15:33:48,小型期03,4,17835,17855,-4312,5093eae4172c4e88
2022-02-22 13:09:17,2022-02-22 09:30:49,小型期03,1,17905,17900,172,c61d26f279084666
2022-02-22 12:27:32,2022-02-22 09:14:07,小型期03,1,17930,17860,3422,957ca9660f814a9a
2022-02-22 11:11:17,2022-02-21 23:27:11,小型期03,1,18130,17810,15922,19446567623d4607
2022-02-22 09:25:50,2022-02-21 23:27:11,小型期03,1,18130,17960,8422,684994c4ffc042af
2022-02-21 21:57:22,2022-02-21 21:20:47,小型期03,1,18090,18130,-2078,bbeda05a16614c68
2022-02-21 21:56:31,2022-02-21 17:10:17,小型期03,1,18149,18120,1372,f775ba6617ac4662
2022-02-21 21:45:55,2022-02-21 17:10:17,小型期03,2,18149,18109,3844,01123d990f8a46e0
2022-02-21 17:09:57,2022-02-21 15:00:00,小型期03,1,18245,18156,-4528,450f9dc270df4379
2022-02-21 17:09:56,2022-02-21 15:00:00,小型期03,1,18245,18156,-4528,cbedd93c00274fa8
2022-02-21 17:09:54,2022-02-21 15:00:00,小型期03,1,18245,18156,-4528,adae4076d5dc4484
2022-02-21 17:09:53,2022-02-21 15:00:00,小型期03,1,18245,18156,-4528,24613228a7214bee
2022-02-21 13:44:29,2022-02-21 13:21:38,小型期03,4,18221,18214,1088,3860a59d72fc4ea2
2022-02-21 10:50:59,2022-02-21 09:52:24,小型期03,4,18180,18200,-4312,81a0fb5810d14301
2022-02-21 09:36:00,2022-02-21 09:33:28,小型期03,4,18141,18170,-6012,c933a8002da34c7b
2022-02-21 09:31:54,2022-02-21 09:27:41,小型期03,4,18140,18161,-4512,72ebacd6d12d4948
2022-02-21 08:53:54,2022-02-21 08:49:20,小型期03,1,17992,18042,-2578,6190108fc1664a42
2022-02-21 08:53:54,2022-02-21 08:49:20,小型期03,1,17992,18043,-2628,48ccfd5f150a4ae4
2022-02-19 02:46:10,2022-02-19 02:42:35,小型期03,4,18130,18140,-2312,086ad180bba2494b
2022-02-19 02:41:48,2022-02-19 02:39:49,小型期03,4,18140,18130,-2312,2941d62dbe1541d7
2022-02-19 02:39:34,2022-02-19 02:27:18,小型期03,4,18120,18140,-4312,b27d403a581740d5
2022-02-19 02:24:07,2022-02-19 01:19:40,小型期03,4,18131,18130,-112,3773235e1226436d
2022-02-19 01:17:18,2022-02-19 00:28:43,小型期03,4,18130,18130,-312,c951a91671e34ee7
2022-02-18 21:52:56,2022-02-18 21:11:20,小型期03,4,18170,18170,-312,8deffbf2214e4ad0
2022-02-18 16:15:00,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,76333cef4c674ef1
2022-02-18 16:14:52,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,5028f4eb497f4cbb
2022-02-18 16:14:52,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,da52d3ece2dc4a0f
2022-02-18 16:14:52,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,5028f4eb497f4cbb
2022-02-18 16:14:52,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,da52d3ece2dc4a0f
2022-02-18 16:14:47,2022-02-18 15:01:31,小型期03,1,18210,18215,-328,a84f920ed43a49e6
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,dfdbab75cbf14a36
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,ef35005c416f43bb
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,34350e927fa443d7
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,dfdbab75cbf14a36
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,ef35005c416f43bb
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,34350e927fa443d7
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,dfdbab75cbf14a36
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,ef35005c416f43bb
2022-02-18 13:34:12,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,34350e927fa443d7
2022-02-18 13:34:10,2022-02-18 13:32:51,小型期03,1,18220,18225,-328,40ab9b038ccc4764
2022-02-18 12:58:42,2022-02-18 12:51:55,小型期03,2,18225,18230,-656,1e5c8bdcc5e0456b
2022-02-18 12:24:08,2022-02-18 11:35:03,小型期03,4,18210,18230,-4212,0b004c8e18494cec
2022-02-18 11:27:40,2022-02-18 09:57:31,小型期03,4,18195,18215,-4312,4ee0086cec974f53
2022-02-18 09:32:11,2022-02-18 09:28:58,小型期03,2,18116,18135,-2056,24e542ee3b5a4e27
2022-02-18 00:17:42,2022-02-17 22:51:49,小型期03,4,18205,18205,-312,49ff47cdbd2d44ac
2022-02-17 22:31:25,2022-02-17 22:01:40,小型期03,4,18234,18225,-2112,6fe9e1c079da494e
2022-02-17 22:01:26,2022-02-17 21:55:11,小型期03,4,18225,18236,-2512,d6f328a500db4907
2022-02-17 20:01:44,2022-02-17 11:18:01,小型期03,2,18315,18265,4844,83a20a2d399a43c2
2022-02-17 19:59:00,2022-02-17 11:13:38,小型期03,2,18310,18252,5644,4fc271b6e5cb4cb8
2022-02-17 11:12:52,2022-02-17 10:08:04,小型期03,4,18310,18310,-312,4c256879fe9f4c47
2022-02-17 09:54:30,2022-02-17 09:33:45,小型期03,2,18280,18282,-356,9a2ce22d14ad4147
2022-02-17 09:45:07,2022-02-17 09:24:31,小型期03,2,18285,18282,144,c62030eb83ca4568
2022-02-17 09:27:21,2022-02-17 09:24:31,小型期03,2,18285,18285,-156,5dafd9afbd744b53
2022-02-17 09:23:49,2022-02-17 09:19:34,小型期03,4,18284,18285,-112,8035a15115fa4133
2022-02-17 03:00:33,2022-02-16 22:32:52,小型期03,2,18202,18212,-1156,9505518241e042cb
2022-02-16 22:25:31,2022-02-16 12:48:02,小型期03,1,18135,18202,3272,b6201562a2ff4c02
2022-02-16 22:01:03,2022-02-16 12:48:02,小型期03,1,18135,18200,3172,1a3a74fd80724040
2022-02-15 16:28:01,2022-02-15 10:36:00,小型期03,1,18030,18035,-328,01bd3a977032474a
2022-02-15 15:21:30,2022-02-15 10:36:00,小型期03,1,18030,17960,3422,ff07f8044f564ff6
2022-02-15 10:29:02,2022-02-15 10:15:00,小型期03,2,18027,18048,-2206,00f8adb2023d4502
2022-02-15 10:06:05,2022-02-15 09:46:02,小型期03,2,17985,18012,-2856,14937e70b1ee4ffe
2022-02-15 09:45:17,2022-02-15 09:16:01,小型期03,2,17985,17990,-656,e93f7e8ae3574de0
2022-02-15 09:13:59,2022-02-15 09:07:52,小型期03,2,17955,17972,-1806,54465cd96b964318
2022-02-15 09:06:24,2022-02-15 09:01:39,小型期03,2,17945,17960,-1656,fc34ea65678c475f
2022-02-15 08:58:48,2022-02-14 22:56:22,小型期03,2,17940,17944,-556,123256551b2d4bdf
2022-02-14 22:48:03,2022-02-14 22:46:03,小型期03,2,17910,17930,-2156,efce5b060dd84cb7
2022-02-14 21:23:20,2022-02-14 21:13:56,小型期03,1,17941,17953,-678,e03d7e510a6842e9
2022-02-14 20:55:21,2022-02-14 20:52:08,小型期03,1,17933,17943,-578,cbe1a71367ea42a9
2022-02-14 20:42:43,2022-02-14 16:14:23,小型期03,1,17897,17925,-1478,6f58dc691f9242fc
2022-02-14 13:01:50,2022-02-11 23:12:54,小型期02,1,18333,18030,15072,e666476591c44f62
2022-02-14 09:20:10,2022-02-11 23:12:54,小型期02,1,18333,18049,14122,659e0ad33cc94762
2022-02-11 20:15:33,2022-02-10 23:45:41,小型期02,4,18371,18361,1688,9ee1966277534548
2022-02-10 23:39:47,2022-02-10 23:35:00,小型期02,4,18360,18380,-4312,41cd5ab721874130
2022-02-10 23:31:43,2022-02-10 23:14:49,小型期02,4,18345,18365,-4312,e518d4782b5a4b84
2022-02-10 23:02:48,2022-02-10 22:44:56,小型期02,2,18301,18339,-3956,81c3af8e134749fc
2022-02-10 23:02:48,2022-02-10 23:01:47,小型期02,2,18330,18340,-1156,874b098593494a75
2022-02-10 22:36:10,2022-02-10 22:02:23,小型期02,2,18265,18300,-3656,b2399b295f9e4c58
2022-02-10 22:02:16,2022-02-09 10:39:52,小型期02,1,18070,18265,9672,3975a8b032294ef4
2022-02-10 21:37:59,2022-02-09 10:39:52,小型期02,1,18070,18320,12422,1ebdb1568aa94a48
2022-02-09 22:51:51,2022-02-09 10:39:52,小型期02,1,18070,18190,5922,89bf7fbbef2149ef
2022-02-09 22:03:42,2022-02-09 10:39:52,小型期02,1,18070,18211,6972,ec8d7b810b4f47c3
2022-02-09 10:38:54,2022-02-09 10:33:00,小型期02,4,18055,18070,-3312,774e2726a45349d5
2022-02-09 10:30:11,2022-02-09 08:56:37,小型期02,4,18080,18051,-6112,ac18289bdec849d0
2022-02-09 08:45:01,2022-02-08 13:31:27,小型期02,4,17960,18070,-22312,444032f4f2e84129
2022-02-08 10:01:45,2022-02-08 09:41:18,小型期02,3,18030,18028,66,b64f5fa861e048ec
2022-02-08 09:40:22,2022-02-08 09:08:37,小型期02,3,18000,18037,-5784,85ebec41d1264d74
2022-02-08 09:13:54,2022-02-08 09:08:37,小型期02,2,18000,18027,-2856,ebd7e83a65b94811
2022-01-25 17:39:07,2022-01-25 17:34:47,小型期02,3,17612,17610,-534,0ce024b658a843a6
2022-01-25 15:50:20,2022-01-25 13:42:21,小型期02,1,17675,17570,-5328,5531dc1118174751
2022-01-25 15:50:17,2022-01-25 13:42:21,小型期02,1,17675,17568,-5428,bbbb2a614ec1480d
2022-01-25 15:49:36,2022-01-25 13:42:21,小型期02,1,17675,17572,-5228,faabc6b990354b6a
2022-01-25 12:08:32,2022-01-25 11:01:28,小型期02,1,17633,17630,72,5b71ee4ecb364042
2022-01-25 11:33:16,2022-01-25 11:01:28,小型期02,2,17634,17584,4844,6d8d210e22c24e2d
2022-01-25 11:01:19,2022-01-25 10:59:45,小型期02,3,17643,17630,-2184,0a420c18f4da4975
2022-01-25 10:59:17,2022-01-25 10:47:36,小型期02,3,17640,17646,-1134,a1e15e28fbf040b2
2022-01-25 10:47:18,2022-01-25 10:46:25,小型期02,3,17660,17641,-3084,19d08e45c6674680
2022-01-25 10:46:14,2022-01-25 10:45:09,小型期02,3,17640,17660,-3234,ee826bb9e7ab4e90
2022-01-25 10:44:22,2022-01-25 10:31:54,小型期02,3,17645,17644,-384,326cb1a85ff045a7
2022-01-25 10:30:05,2022-01-25 10:14:08,小型期02,3,17660,17658,66,782b38a737274b06
2022-01-25 10:13:56,2022-01-25 10:12:34,小型期02,3,17680,17655,-3984,100e75e73c114b67
2022-01-25 10:12:18,2022-01-25 10:03:33,小型期02,3,17680,17682,-534,511f31e7cdab4421
2022-01-25 10:02:55,2022-01-25 09:58:21,小型期02,3,17706,17685,-3384,5239a11a10c545ab
2022-01-25 09:58:12,2022-01-25 09:55:20,小型期02,3,17693,17693,-234,ed420b658bdb4ea8
2022-01-25 09:54:22,2022-01-25 09:52:56,小型期02,3,17705,17706,-384,9bfd0428da384a59
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,15fb8896028b4f9d
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,616c8577405c4c73
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,096a328fb3b742f4
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,15fb8896028b4f9d
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,616c8577405c4c73
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,096a328fb3b742f4
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,15fb8896028b4f9d
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,616c8577405c4c73
2022-01-25 09:52:16,2022-01-25 09:48:58,小型期02,1,17719,17705,-778,096a328fb3b742f4
2022-01-25 09:48:33,2022-01-25 09:35:30,小型期02,3,17701,17705,-834,650a847a44e640dd
2022-01-25 09:33:57,2022-01-25 09:32:17,小型期02,3,17720,17740,-3234,c7cd992712ef43b0
2022-01-25 09:31:52,2022-01-25 09:26:58,小型期02,3,17725,17726,-84,8c647b2431d64365
2022-01-25 09:26:44,2022-01-25 09:23:24,小型期02,3,17700,17720,-3234,e148d6bc23314a4c
2022-01-25 09:22:57,2022-01-25 09:19:03,小型期02,3,17701,17719,-2934,0f750c9822844860
2022-01-25 09:13:06,2022-01-25 09:11:27,小型期02,2,17701,17699,44,7c1afd2af7c14aa2
2022-01-25 09:10:42,2022-01-25 09:08:46,小型期02,4,17700,17710,-2312,43b1ee63b2c34653
2022-01-25 09:07:35,2022-01-25 09:04:49,小型期02,2,17700,17723,-2456,7eb129d8e13a46ff
2022-01-25 09:06:04,2022-01-25 08:52:59,小型期02,2,17735,17715,1844,eac1ed10fd9f45fe
2022-01-25 09:00:15,2022-01-25 08:52:02,小型期02,2,17750,17741,744,5c980911dd864609
2022-01-21 23:31:29,2022-01-21 23:07:55,小型期02,3,17870,17866,366,5660ca352584479a
2022-01-21 23:21:04,2022-01-21 23:07:55,小型期02,1,17870,17821,2372,c0d6ab2986fc47ff
2022-01-21 23:05:04,2022-01-21 22:52:22,小型期02,2,17880,17869,944,7e945ec165fa41b1
2022-01-21 23:05:04,2022-01-21 23:02:01,小型期02,2,17855,17870,-1656,b9d1c1ced21d4146
2022-01-21 23:00:13,2022-01-21 22:52:22,小型期02,2,17880,17880,-156,f30cae7fad7e4e23
2022-01-21 22:47:03,2022-01-21 22:40:10,小型期02,4,17900,17900,-312,e3b61793e580406a
2022-01-21 22:39:37,2022-01-21 22:35:41,小型期02,4,17910,17900,-2312,0bb6738f062c4542
2022-01-21 22:33:37,2022-01-21 22:32:12,小型期02,4,17895,17905,-2312,e255e7f7388749cf
2022-01-21 22:29:00,2022-01-21 22:26:36,小型期02,4,17898,17888,-2312,e0ddf72c0fa046e0
2022-01-21 22:25:01,2022-01-21 21:13:28,小型期02,2,17878,17888,-1156,2fbbe4610fa54603
2022-01-21 22:14:54,2022-01-21 21:13:28,小型期02,2,17878,17878,-156,e28f8beb443f47ef
2022-01-21 18:16:39,2022-01-21 18:01:23,小型期02,4,17932,17941,-2112,e3d6fe0fdaa04d95
2022-01-21 17:52:19,2022-01-21 17:35:03,小型期02,4,17930,17940,-2312,687f8c7e6cf74a42
2022-01-21 17:29:42,2022-01-21 17:08:24,小型期02,4,17921,17930,-2112,21c805888b034f45
2022-01-21 17:05:36,2022-01-21 17:01:28,小型期02,4,17928,17933,-1312,82d95017a9e141dc
2022-01-21 16:55:04,2022-01-21 16:38:42,小型期02,2,17925,17930,-656,e7ccebeee1d54cda
2022-01-21 16:53:49,2022-01-21 16:38:42,小型期02,2,17925,17926,-256,3bb037f897ef4b43
2022-01-21 16:33:38,2022-01-21 16:16:08,小型期02,2,17916,17929,-1456,d58aae8975f643c3
2022-01-21 16:26:12,2022-01-21 16:16:08,小型期02,2,17916,17919,-456,1b0a57a5bcc84e4f
2022-01-21 12:09:44,2022-01-21 11:54:27,小型期02,2,17890,17910,1844,85d0e86eda084529
2022-01-21 11:56:48,2022-01-21 11:54:27,小型期02,2,17890,17889,-256,60431b11a7194539
2022-01-21 11:33:39,2022-01-21 11:29:54,小型期02,4,17900,17896,-1112,cf8f5d32ba114ebe
2022-01-21 11:25:02,2022-01-21 11:16:18,小型期02,3,17929,17909,-3234,b276e7d5f58f4b30
2022-01-21 11:25:02,2022-01-21 11:16:18,小型期02,1,17929,17910,-1028,80bf8233f6f445c5
2022-01-21 11:05:04,2022-01-21 11:01:32,小型期02,2,17930,17920,-1156,f53b192788e44b20
2022-01-21 11:04:39,2022-01-21 11:01:32,小型期02,2,17930,17928,-356,4b0f4e05215342fb
2022-01-21 10:11:49,2022-01-21 09:52:57,小型期02,1,17930,17994,3122,38b08854798142ca
2022-01-21 10:07:31,2022-01-21 09:52:57,小型期02,1,17930,18001,3472,671f3328241242b6
2022-01-21 10:04:16,2022-01-21 09:52:57,小型期02,1,17930,17990,2922,1cd3a2fe68434a25
2022-01-21 10:03:01,2022-01-21 09:52:57,小型期02,1,17930,17980,2422,456e50f2125a49db
2022-01-21 09:43:28,2022-01-21 09:36:47,小型期02,4,17960,17941,-4112,0c1e79fe118145ed
2022-01-21 09:35:55,2022-01-21 09:34:03,小型期02,3,17960,17947,-2184,3c9bb4cf19cd458d
2022-01-21 09:35:55,2022-01-21 09:34:03,小型期02,1,17960,17948,-678,5ff5c94a7f634064
2022-01-21 09:32:08,2022-01-21 09:29:00,小型期02,4,17960,17960,-312,63e2a09ba8d14751
2022-01-21 09:20:42,2022-01-21 09:20:01,小型期02,4,17940,17956,-3512,f18c2866165c4933
2022-01-21 09:14:18,2022-01-21 09:12:11,小型期02,4,17970,17970,-312,e0bb7282666d4935
2022-01-21 09:06:30,2022-01-21 08:51:04,小型期02,1,18030,18031,-128,573db04d3d544aae
2022-01-21 09:03:01,2022-01-21 08:50:16,小型期02,1,18040,17963,3772,336a60bcbacf4643
2022-01-19 12:02:02,2022-01-19 12:01:33,小型期01,1,18244,18249,172,491632df99c24138
2022-01-19 08:46:51,2022-01-18 12:03:37,小型期01,1,18511,18280,11471,e00c105e7e46437d
2022-01-18 13:23:38,2022-01-18 10:21:49,小型期01,1,18556,18410,7221,f93c9cd98cc54da2
2022-01-18 11:58:55,2022-01-18 10:21:49,小型期01,1,18556,18500,2720,dc428d1f7a5e4cff
2022-01-17 13:10:00,2022-01-17 13:04:35,小型期01,2,18495,18510,-1658,3245a36b9e624719
2022-01-17 13:01:31,2022-01-17 12:01:38,小型期01,2,18490,18510,-2158,f14c72f854af41f0
2022-01-14 22:04:40,2022-01-14 21:02:19,小型期01,1,18320,18340,-1078,19b5672b51464f82
2022-01-14 13:30:56,2022-01-14 13:30:10,小型期01,1,18390,18380,-578,765a6e89cdc94a2c
2022-01-14 09:47:18,2022-01-14 09:03:22,小型期01,1,18401,18280,5972,5674b18e0556415c
2022-01-14 09:26:29,2022-01-14 08:55:40,小型期01,1,18500,18365,6671,1f6ee51969e14a8e
2022-01-14 09:01:13,2022-01-14 08:54:11,小型期01,1,18505,18450,2671,1914514006514a9e
2022-01-13 23:20:13,2022-01-13 11:05:45,小型期01,1,18399,18600,9971,3ccacb1db9bb434b
2022-01-13 17:53:11,2022-01-13 11:05:45,小型期01,1,18399,18553,7621,7c23a81da7af4e41
2022-01-13 13:09:02,2022-01-13 11:04:47,小型期01,2,18389,18424,3344,b36b274a5e094ca1
2022-01-13 11:01:22,2022-01-13 10:39:41,小型期01,2,18390,18370,-2156,368bca16a6bc4d1f
2022-01-13 10:27:43,2022-01-13 10:17:01,小型期01,2,18394,18380,-1556,3b036a79b8a340bb
2022-01-13 09:52:40,2022-01-13 09:35:56,小型期01,1,18405,18433,1322,eb6c1f247a794a9f
2022-01-13 09:31:08,2022-01-13 08:45:36,小型期01,1,18440,18405,1672,0a710bb3fb284695
2022-01-13 09:05:02,2022-01-13 08:45:36,小型期01,1,18440,18410,1422,6ed967845d6d4124
2022-01-12 22:36:01,2022-01-12 10:46:22,小型期01,1,18300,18415,5672,d42cd30a1010400a
2022-01-12 09:18:02,2022-01-12 09:14:38,小型期01,4,18355,18355,-312,6b36d336fb184a82
2022-01-12 09:11:36,2022-01-12 09:07:42,小型期01,4,18369,18355,-3112,a84d89d4dabf4789
2022-01-12 09:07:18,2022-01-12 09:03:42,小型期01,4,18363,18371,-1912,98927cee0b8745ab
2022-01-12 09:03:21,2022-01-12 09:02:46,小型期01,4,18360,18369,-2112,f1869f0705da4b3a
2022-01-12 08:57:45,2022-01-12 08:55:46,小型期01,2,18370,18385,-1656,e8ff4782c43147ab
2022-01-11 16:28:35,2022-01-11 13:04:30,小型期01,2,18205,18251,4444,fad9dfc3ac884f57
2022-01-11 15:12:38,2022-01-11 13:04:30,小型期01,1,18205,18245,1922,5a4f923388eb456c
2022-01-11 15:12:33,2022-01-11 13:04:30,小型期01,1,18205,18245,1922,2824aaabe1f446d2
2022-01-11 13:01:11,2022-01-11 12:52:35,小型期01,4,18210,18182,-5912,9406c260a47c479b
2022-01-11 12:49:17,2022-01-11 12:41:36,小型期01,2,18210,18188,-2356,5f3aa8cd1bae45ba
2022-01-11 12:49:17,2022-01-11 10:12:20,小型期01,2,18170,18189,1744,313a2093f54f46a9
2022-01-11 12:06:06,2022-01-11 10:10:15,小型期01,2,18140,18255,11344,c67ed75cabe2466a
2021-12-16 23:02:26,2021-12-16 13:37:29,小型期01,2,17800,17800,-156,d7d1e63f02f2431c
2021-12-15 12:46:05,2021-12-15 10:54:17,小型期12,2,17615,17615,-156,e150c77270154e27
2021-12-10 16:02:04,2021-12-10 15:16:33,小型期12,3,17795,17795,-234,b71aab396a64427b
2021-12-10 12:41:28,2021-12-10 12:34:22,小型期12,3,17830,17841,-1884,a03e99f508e1496d
2021-12-10 12:33:41,2021-12-10 12:25:03,小型期12,3,17845,17828,-2784,ee8321f2d4bb400f
2021-12-10 12:24:58,2021-12-10 11:52:00,小型期12,2,17842,17845,-456,88b696d403f24ba8
2021-12-10 12:24:58,2021-12-10 11:52:00,小型期12,2,17842,17845,-456,486371e46bb74d35
2021-12-10 12:24:58,2021-12-10 11:52:00,小型期12,1,17842,17845,-228,88b696d403f24ba8
2021-12-10 12:24:58,2021-12-10 11:52:00,小型期12,1,17842,17845,-228,486371e46bb74d35
2021-12-10 11:45:00,2021-12-10 10:48:26,小型期12,3,17850,17850,-234,449038e41aa64037
2021-12-10 10:45:49,2021-12-10 10:41:23,小型期12,3,17846,17859,-2184,906bbd24dbc24413
2021-12-10 10:12:36,2021-12-10 09:58:30,小型期12,3,17842,17855,-2184,b463152ae0f94a1c
2021-12-10 09:58:17,2021-12-10 09:47:11,小型期12,3,17850,17840,-1734,6a407f7ae9674e0c
2021-12-10 09:46:33,2021-12-10 09:45:22,小型期12,1,17850,17845,-328,49bb5680232740d8
2021-12-10 09:46:33,2021-12-10 09:45:22,小型期12,1,17850,17845,-328,191e03a212e94093
2021-12-10 09:46:33,2021-12-10 09:45:22,小型期12,1,17850,17845,-328,49bb5680232740d8
2021-12-10 09:46:33,2021-12-10 09:45:22,小型期12,1,17850,17845,-328,191e03a212e94093
2021-12-10 09:45:22,2021-12-10 09:39:13,小型期12,1,17835,17850,-828,d33f2b26443040c8
2021-12-10 09:45:22,2021-12-10 09:39:13,小型期12,1,17835,17850,-828,fc761df6a81440d2
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,f4478210ec5d4c50
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,b8f22673ff8c4d2a
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,6b6a658ed2ae420d
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,f4478210ec5d4c50
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,b8f22673ff8c4d2a
2021-12-10 09:39:13,2021-12-10 09:28:39,小型期12,1,17830,17835,172,6b6a658ed2ae420d
2021-12-10 09:08:23,2021-12-10 08:58:55,小型期12,1,17830,17826,122,0ed6f89bf0f7414b
2021-12-10 08:57:14,2021-12-10 08:45:34,小型期12,2,17825,17841,-1756,599726649a1a4c7e
2021-12-10 02:50:05,2021-12-10 00:36:15,小型期12,2,17878,17839,-4056,57658695f8404331
2021-12-10 02:50:05,2021-12-10 00:36:15,小型期12,2,17878,17840,-3956,eff748a54a8e4701
2021-12-09 23:25:28,2021-12-09 23:02:51,小型期12,4,17890,17869,-4512,8c7d489d4c85416d
2021-12-09 22:55:36,2021-12-09 22:02:04,小型期12,4,17878,17875,-912,4e1e1a3895f24b2f
2021-12-09 21:14:26,2021-12-09 13:22:15,小型期12,4,17865,17864,-512,e0e774f6cd5142eb
2021-12-09 13:17:23,2021-12-09 12:41:23,小型期12,4,17845,17860,-3312,a2f2061973884520
2021-12-09 12:41:10,2021-12-09 12:34:45,小型期12,4,17845,17844,-512,fae6c22edeb546e7
2021-12-09 12:34:07,2021-12-09 12:30:38,小型期12,4,17833,17848,-3312,13be4438f5e34ffe
2021-12-09 12:30:29,2021-12-09 12:26:07,小型期12,4,17840,17833,-1712,e968a0f8030940c6
2021-12-09 12:25:24,2021-12-09 12:17:13,小型期12,4,17820,17832,-2712,d4452159e99d4aa2
2021-12-09 12:15:02,2021-12-09 12:14:23,小型期12,4,17830,17818,-2712,7df4f06b832c4d53
2021-12-09 09:32:33,2021-12-09 00:15:35,小型期12,2,17878,17910,3044,8ae271816cb2448c
2021-12-09 09:30:29,2021-12-09 00:15:35,小型期12,2,17878,17920,4044,0b511fe7356f4ea7
2021-12-09 00:15:13,2021-12-08 23:36:38,小型期12,4,17860,17878,-3912,0281934062a54d1f
2021-12-08 23:29:03,2021-12-08 23:22:04,小型期12,4,17874,17865,-2112,2707ab1d8b044dc2
2021-12-08 23:21:19,2021-12-08 23:10:58,小型期12,4,17865,17875,-2312,a1c3f9750eef4b68
2021-12-08 23:08:07,2021-12-08 22:50:40,小型期12,4,17885,17858,-5712,a544474becc24469
2021-12-08 17:33:27,2021-12-08 16:58:52,小型期12,2,17895,17875,-2156,e6e50fb63ebd4d48
2021-12-08 09:01:32,2021-12-07 15:53:30,小型期12,1,17804,17950,7222,cd085cafffc74975
2021-12-07 23:43:36,2021-12-07 15:53:30,小型期12,2,17804,17904,9844,3fe25064e6394101
2021-12-07 15:40:52,2021-12-07 15:15:59,小型期12,4,17787,17800,-2912,9306bbfdb4d54323
2021-12-07 15:00:22,2021-12-07 13:38:18,小型期12,3,17785,17801,-2634,43c2c60194c24b10
2021-12-07 15:00:22,2021-12-07 13:38:18,小型期12,1,17785,17800,-828,a5af206d961f4607
2021-12-07 13:30:00,2021-12-07 13:25:50,小型期12,4,17755,17775,-4312,5af2f27eb35148e7
2021-12-07 13:25:10,2021-12-07 13:18:55,小型期12,4,17735,17760,-5312,f0772845d46c4d66
2021-12-07 13:12:28,2021-12-07 08:58:04,小型期12,4,17690,17701,-2512,0947c3c36f894a2a
2021-12-07 08:57:04,2021-12-07 08:49:56,小型期12,4,17670,17687,-3712,d13107a254334c74
2021-12-07 01:18:35,2021-12-07 01:15:24,小型期12,4,17670,17685,-3312,b770d865b6fc4836
2021-12-07 01:12:12,2021-12-07 01:08:30,小型期12,4,17660,17676,-3512,5e117bf048154167
2021-12-07 00:58:26,2021-12-06 23:08:46,小型期12,1,17655,17665,422,4ed82bedf50d4571
2021-12-07 00:58:26,2021-12-06 23:08:46,小型期12,1,17655,17665,422,75dcd7403d9746ff
2021-12-07 00:58:26,2021-12-06 23:08:46,小型期12,1,17655,17665,422,4ed82bedf50d4571
2021-12-07 00:58:26,2021-12-06 23:08:46,小型期12,1,17655,17665,422,75dcd7403d9746ff
2021-12-07 00:58:24,2021-12-06 23:08:46,小型期12,1,17655,17665,422,f9298f85bb8c4a97
2021-12-07 00:58:24,2021-12-06 23:08:46,小型期12,1,17655,17665,422,ca6a08ce0b0445d1
2021-12-07 00:58:24,2021-12-06 23:08:46,小型期12,1,17655,17665,422,f9298f85bb8c4a97
